NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
1162,,our house (inclusive),rumah kita  (ke I jamak (inkl.)),junjungoto,junjungoto,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,,1371,,0.0,0.0,,,
1163,,your house (sing.),rumahmu (k.g. empunya o. ke II tunggal),junjungoto,junjungoto (# problem of pronominal reference!!),Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,(# problem of pronominal reference!!),,person,pronoun,,,1373,,0.0,0.0,,,
1163b,,his/her house,rumahnya,junjungonyo,junjungonyo,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,,1377/78,,0.0,0.0,,,
1163c,,their house,rumah mereka,junjung ni jimo,junjung ni jimo,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,,1375/76,,0.0,0.0,,,
1164,02.910,I,"aku, saya",ha'u,ha'u / a'u  STD: ia'u / a'u   +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1357,097,0.0,182.0,C22 D1 E18 F18 G21,1.0,77.0
1164,02.910,I,"aku, saya",a'u,ha'u / a'u  STD: ia'u / a'u   +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1357,097,0.0,182.0,C22 D1 E18 F18 G21,1.0,77.0
1164,02.910,I,"aku, saya",ia'u,ha'u / a'u  STD: ia'u / a'u   +BOA +KNI,Pendau,Sitadong,120.3278,0.865,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1357,097,0.0,182.0,C22 D1 E18 F18 G21,1.0,77.0
1164,02.910,I,"aku, saya",a'u,ha'u / a'u  STD: ia'u / a'u   +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1357,097,0.0,182.0,C22 D1 E18 F18 G21,1.0,77.0
1165,02.942,we (excl.),kami,'ami,'ami +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1366,100*,0.0,185.0,C25 E21 G24,,
1166,02.941,we (inclusive)/you (polite/for older people),kita,'ito,'ito ~ +BOA  +KNI,Pendau,Parisan,119.9267,0.1552,,False,,,True,nan,,,,,person,pronoun,,kata ganti,1365,101*,0.0,185.0,C26 D3 E22 F19 G25,3.0,182.0
1167,02.920,"you (fam.), thou","engkau, kamu",'oo  i'oo,'oo BOA: i'oo~  +KNI,Pendau,Boangin,120.3017,0.84,,False,,,True,nan,,,,,person,pronoun,,kata ganti,1359,098*,0.0,183.0,C23 D2 E19 G22,2.0,168.0
1168,02.950,"you (plural), ye","kalian, kamu sekalian#",'emu joojoo  'oo seinsang,'emu joojoo KNI: 'oo seinsang,Pendau,Koni,120.3154,0.9476,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1360,102*,0.0,186.0,,,198.0
1169,02.960,they,mereka,jimo,jimo +BOA  +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1367/13,103*,0.0,187.0,C27 G26,,163.0
1170,02.930,"he, she","dia, ia",io,io  +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1363/13,099,0.0,184.0,C24 E20 G23,,66.0
1171,,this,ini,moo,moo   +KNI +BOA,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,,pronoun,,tata bahasa,1383,321*,0.0,177.0,C96 D4 F89 G94,4.0,167.0
1172,,that (nearby),itu (dekatmu),nao,nao p3 ~  +KNI +BOA,Pendau,Parisan,119.9267,0.1552,,False,,,True,nan,,,,,,pronoun,,tata bahasa,1384,322*,0.0,178.0,C97 D5 E89 F90 G95,5.0,161.0
1173,,that distant,itu yang jauh,uo,uo,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,,pronoun,,tata bahasa,,323*,0.0,172.0,,,
1178,17.640,what?,apa?,sapa,sapa +BOA,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,pronoun,,kata tanya,1380,482*,350.0,188.0,C172 D7 E157 F156 G168,7.0,184.0
1179,17.680,who?,siapa?,sisee,sisee +BOA,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,pronoun,,kata tanya,1379,483*,355.0,189.0,C173 D6 E158 F157 G169,6.0,188.0
1180,17.690,why?,"mengapa?, kenapa?  !NB: also do what? #",no'uya,no'uya +BOA,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,adv / qual,,kata tanya,1465,488*,0.0,0.0,C175 E160 F159 G172,,
1181,17.650,when?,kapan?,masae,masae / nasae p11,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,time,adv / qual,,kata tanya,1427,485,352.0,170.0,,,185.0
1181,17.650,when?,kapan?,nasae,masae / nasae p11,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,time,adv / qual,,kata tanya,1427,485,352.0,170.0,,,185.0
1182,17.660,where?,di mana?,ri páio,ri páio    BOA: ipayo~,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,space,adv / qual,,kata tanya,1460,484,353.0,181.0,C174 E159 F158 G170,,186.0
1182,17.660,where?,di mana?,ipayo,ri páio    BOA: ipayo~,Pendau,Boangin,120.3017,0.84,,False,,,False,nan,,,,,space,adv / qual,,kata tanya,1460,484,353.0,181.0,C174 E159 F158 G170,,186.0
1184,17.672,which house?,rumah mana,junjung páio,junjung páio,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,pronoun,,kz,1381,,0.0,0.0,,,
1185,17.620,how many? how much?,berapa?,so'uya,so'uya +BOA,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,,,kata tanya,1338,486,143.0,0.0,C177 E162 F161 G173,,
1186,17.610,how?,bagaimana?,hiama'o  ayama'o,hiama'o BOA: ayama'o~,Pendau,Boangin,120.3017,0.84,,False,,,False,nan,,,,,,,,kata tanya,1461,487*,0.0,194.0,C176 E161 F160 G171,,74.0
1188,13.010,one,satu,"soung 
ha'u sumoung","soung -um-  +BGL_p12
ha'u sumoung ""saya sendiri""",Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,-um-  _,,"""saya sendiri""",,,number,,nomor-nomor,1293,327,207.0,197.0,C68 D10 E60 F60 G66,11.0,109.0
1189,13.020,two,dua,doruo,doruo   +BGL +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1294,328,330.0,198.0,C69 D11 E61 F61 G67,12.0,176.0
1190,13.030,three,tiga,totolu,totolu  +BGL +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1295,329,314.0,199.0,C70 E62 F62 G68,,169.0
1191,13.040,four,empat,rapat,rapat   +BGL +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1296,330,121.0,200.0,C71 E63 F63 G69,,56.0
1192,13.050,five,lima,lëlima,lëlima  +BGL +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1297,331,114.0,0.0,C72 E64 F64 G70,,50.0
1193,13.060,six,enam,ronong,ronong  +BGL +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1298,332,264.0,0.0,C73 E65 F65 G71,,
1194,13.070,seven,tujuh,pëpitu     pitu,pëpitu  +BOA +KNI BGL: pitu ~,Pendau,Bigalo,120.3010,0.9709,,False,,,False,nan,,,,,,number,,nomor-nomor,1299,333,253.0,0.0,C74 E66 F66 G72 Sa143,,
1195,13.080,eight,delapan,walu,walu / owalu  +BOA +KNI +BGL~,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1300,334,93.0,0.0,C75 E67 F67 G73,,
